artist,song_name,pallavi,anupallavi,f_caranam,l_caranam,no_caranam,no_ap
Tyagaraja,song204.txt,"pallavi
rAma raghukula jalanidhi sOma lOkAbhi rAma <EOP>
","anupallavi
tAmara cUliki nainanu nI mahimalu teliya vashamA <EOP>
","caraNam
sharaNAgat jana rakSaka surapAla mukhajita sudhAkara ninnu vibhISaNuDu sharaNana gAnE 
suramuni janavairi sahOdaruDanucunu nEncaka nI birudunu bogaDucu lankapura patiga jEsina shrI <EOP>
sura pUjita pada nIdu vara rUpamu gana jAlaka girijA ripuhara shankara saumitri dharajAnila 
tanaya vibhAkara suta dAsa vadanAnuja bharatulu pogaDaga tommidi gUriki divya drSTincina <EOP>
","caraNam
jalajAruNa caraNAsura jaladAshuga shrI raghukula tilakAdbhuta guNa shubhamulu gala tyAgarAja 
kula pAvana kaliyuga manujulakunu nI tArakamu niDala nEtruni cEtanu vinula balkanugA jEsina <EOS>
",3,1
Tyagaraja,song205.txt,"pallavi
shrI ramya cittAlankAra svarUpa brOvumu <EOP>
","anupallavi
mArAri dEvEndra pitAmahA dhyaSTa dikpAla sEvya <EOP>
",,"caraNam
surEshAri jIvApahAra vara sOdara dharApa shrI panarAnanda nE nIvalE gAnarA tyAgarAjArcita pada <EOS>
",1,1
Tyagaraja,song206.txt,"pallavi
daya sEyavayyA sadaya rAmacandra <EOP>
","anupallavi
dayanu koncEmaina nADu dalacucunna sItA sukhamu <EOP>
","caraNam
kSitinAthula rAkayu sammati lEka shrI sAkEtapati rADE-
yana vaccunanina satiki galgina Anandamu <EOP>
celiyarO nAvale nAthunaku galarEmO rAlEdani jAli delisi
mrokkukoni brOvuvELa balimini neduraina sukhamu <EOP>
koncEmirUpamAvillu vancakUDaka pOnO yani
enci jAli jenda mEnu benci kanipincinaTlu <EOP>
eTTivArikaina doraka naTTi janakajanu boTTu-
gaTTi karamu baTTu vELa kAntakunna sukhamu tanaku <EOP>
","caraNam
kOrina vAralanu nE nIrIti brOtutani sabhavAralaku
deliyajEyu dAri tyAgarAjunaku <EOS>
",5,1
Tyagaraja,song207.txt,"pallavi
rAma rAma rAma rArA sItArAma <EOP>
",,"caraNam
santatambu padamula narcintu EkAntamunanu ninnarAdindu sItA <EOP>
tanivi dhIra ninnu kaugalintu nADu darahamella dIrci sEvintu sItA <EOP>
kanulu callagAnu ninnu gandu nADu tanuvu pulakarinca meccukondu sItA <EOP>
aDugaDuguku maDupula nandittu ninnanusarinci mella balkanittu sItA <EOP>
kannula jADalamu delisi naDudu rAma kaDama jAli dUramunanu viDudu sItA <EOP>
parama viSayAdula nE maradu rAma nI manasuna jelimi jEsi karadu sItA <EOP>
kosari kosari sannidinE koludu rAma kOri suraTicE visurucu pilutu sItA <EOP>
toDari mE nosangi toDala nanadu rAma ninneDabAyaka bhAvamunanu dalatu sItA <EOP>
sammatamuna nittunu ceyi vrAlu rAma kammani videmimmani nannElu sItA <EOP>
iTlu dorakunA brahmakaina nEnilanu velasi nIvE nEnaina sItA <EOP>
nikkamugA tALa jAla ITTu rAma ekkuvagA nADu ceTTa baTTu sItA <EOP>
","caraNam
jADala vinnapamu delusukOra nI vADu gAka tyAgarAju vErA sitA <EOS>
",12,0
Tyagaraja,song208.txt,"pallavi
shrI mAnini manOhara cira kAlamaina mATa okaTirA vEmAru balka jAlarA <EOP>
","anupallavi
shrImantulu nI sOdrulu sEyurIti pAda sEva kOritini <EOP>
",,"caraNam
dharmA-dhyakhila puruSArthamulu dAshArhuni rUpamabbina 
marmambu vErE unnadi mannimpumika tyAgarAjnuta <EOS>
",1,1
Tyagaraja,song209.txt,"pallavi
abhISTa varada shrI mahA gaNapatE Agama vEdAntyantarahita patE <EOP>
","anupallavi
kavIndra ravi vinuta kanakamaya divya carana kamalamulu nammiti ni <EOP>
",,"caraNam
mukti mArgamunaku modaTi daivamu nI shakti sumukhata bhaktulagu vAriki
siddhi buddhi vara phalamu nosagina sadguru shrI tyAgarAju pogaDina <EOS>
",1,1
Tyagaraja,song210.txt,"pallavi
shrIkAnta nIyeDa balAti bala celangaga lEdA vAdA <EOP>
","anupallavi
pAkArinuta nIvAri balA-balamunu teliyaga lEdA <EOP>
",,"caraNam
kAka daityu nEka sharamuna nEya kajja jAstramai baraga lEdA shrIkara 
dvijulai dAri neruga lEni cinta nIku dOcadEmi tyAgarAjanuta <EOS>
",1,1
Tyagaraja,song211.txt,"pallavi
shrI rAma pAdamA nI krpa jAlunE cittAniki rAvE <EOP>
","anupallavi
vArijabhava sanaka sanandana vAsavAdi nAradAdu lella pUjince <EOP>
",,"caraNam
dArini silayai tApamu tALaka vAramu kannIrunu rAlcaga 
shUra ahalyanu jUci brOcitivi A rIti dhanyu sEyavE tyAgarAja bhAgyamA <EOS>
",1,1
Tyagaraja,song212.txt,"pallavi
paNipati shAyi mAm pAtu pAlitAbdhi pAyi <EOP>
","anupallavi
maNimaya makuTa virAjamanO manmatha kOTi kOTi samAna <EOP>
",,"caraNam
gaja vara gamana kamanIyAnana sujana gaNAvana sundara radana 
gajamukha vinuta karuNAkara nI rAja nayana tyAgarAja hrt-sadana <EOS>
",1,1
Tyagaraja,song213.txt,"pallavi
evaru teliyanu boyyadaru vivaramu lEni pUjalu jEsEdaru <EOP>
",,"caraNam
mudamuna parula rUkalaku parasudatula kAshinci tA gUDuTaku
udaramu nimpuTa koraku cAla vUranUra tirigEda rAvaraku <EOP>
konna tottula mATa mIralEka anna tammulu talli taNDrula nera
mEnnuTa panigAni sAramaina pannaga shayana nI padamu nammEdara <EOP>
Alu biDDalanu nammEdaru vAri kAshinci parula kompalu
muncEdaru
kAluni valla ninDAru rAma kaSTamu jenda bhuvini buTTEdaru <EOP>
peddalatO kallalADi rAma buddhilEni dhanikula tA vEDi
vaddana 
vAritO mODi iTlu proddu pOvuTagAni patitula gUDi <EOP>
Isuna mariyAda lEdu niNDu kAsu galgina vAni kanniTa vAdu Asa
nIyeDa kalgabOdu nija dAsalu evarO kana cEtagAdu <EOP>
pannuga manakE shaktiyani anni kallalanucunu dongabhakti
anna iDEti virakti rAma kannataNDri idiyA pEdayukti <EOP>
","caraNam
yOgulu mEneruga lEka tamakE gatiyani dhyAninturu gAka
bhOgishayana ElukOka rAma tyAgarAjunipai nAkinka parAkA <EOS>
",7,0
Tyagaraja,song214.txt,"pallavi
rAma rAma rAmacandra shrI rAma rAma guna sAndra <EOP>
",,"caraNam
ghallu ghallu nI karamu baTTi krIgannula gaNTE munnadi taramu <EOP>
nA jApu nI jUpu sarigA jEsitE jEyu nA sukhamu evariki eruga <EOP>
idi buddhi anucu Anatiyya vErE vElpu lETiki danaku rAmayya <EOP>
ceTTa baTTini nA bhIti rAma boTTu gaTTani kanyaka rIti <EOP>
","caraNam
evarIki dagunE bAga rAju puvvalE rAma tyAgarAa paripAla <EOS>
",5,0
Tyagaraja,song215.txt,"pallavi
rArA raghuvIra veNTa rArA tODu <EOP>
",,"caraNam
anudinamunu ninu manasuna kanugoni AnandamAyE dayALO <EOP>
sakala sujanulu golucu sannidhi gani callanAye dayALO <EOP>
paluvidha cedu durviSayacamu leDabAyanAye dayALO <EOP>
toDari aDugaDugu kidi budhhiyani santOSamAye dayALO <EOP>
sumukhamunanu tilakamu celagga gani sokkanAye dayALO <EOP>
kavagOni bhAvamuna poralaka nIdE kAryamAye dayALO <EOP>
","caraNam
dasharatha tanaya shubha carita pAlita tyAgarAja dayALO <EOS>
",7,0
Tyagaraja,song216.txt,"pallavi
sundari nI divya rUpamunu jUDa tanaku dorikenamma <EOP>
","anupallavi
manda gamana kaTAkSa balamO mundaTi pUjAphalamO tripura <EOP>
","caraNam
bhuvilO varamau shrImad Adipuramuna nelakonna nI sogasu vini suvivEkulaina 
brahmAdi suralu gumpu gUDi kavi vAsarapu sEva kanungona galuguna ani karagucu 
madilO divi dattaramu baDacu nuNDagA dIna janArti hArini tripura <EOP>
kalilO dIna rakSaki ani sabha galigina tAvuna pogaDudunamma salalita guNa 
karuNa sAgari nI sATi evaramma alasi vaccinduku nA manasu hAyicEndunA ani 
uNDaga mari kalakalamani surasatulu varusagA kolucu shukravAramu muddu tripura <EOP>
","caraNam
nannu ganna talli nA janmamu nAdu saphala mAyenamma ipuDu ghana 
daridruniki paikamu vele kanula paNDuvugA vanaja nayana eNDu pairulaku jalamu
vale shubha dAyaki kAma janakuni sOdari shrI tyAgarAja manOhari gauri <EOS>
",3,1
Tyagaraja,song217.txt,"pallavi
aDigi sukhamu levvaranubhavincirirA AdimUlamA rAmA <EOP>
","anupallavi
SaDalani pApa-timira kOTi sUrya sArvabhauma sArasAkSa  sadguNa nin <EOP>
","caraNam
Ashrayinci varamaDigina sIta yadaviki bOnAyE  Ashara haraNa
rakkasi iSTamaDugu napuDE mukkupOye O rAma nin <EOP>
vAsiga nAradamauni varamaDuga vanita rUpuDAyE Ashinchi
durvAsulu annamaDuga apuDE mandamAyE  O rAma nin <EOP>
sutuni vEDuka jUDa dEvakiyaDuga yashOda jUDa nAyE satulella
rati bhikSamaDuga vArivAri patula vIDanAyE  O rAma nin <EOP>
","caraNam
nIkE daya buTTi brOtuvO brOvavO nI guTTu bayalAye sAkEtadhAma
shrI tyAgarAjanuta svAmi  yETimAya O rAma nin <EOS>
",4,1
Tyagaraja,song218.txt,"pallavi
bhavasannuta nA daghamenta ghanIbhavamO <EOP>
","anupallavi
bhava nIradhi tAraka suguNa nAka-bhayamiyyanu tOcanandukabja <EOP>
","caraNam
pApa haraNa shrI raghuvara madhurA-lApa dIna janadhana pAvana
I prApu galuga gOri dorakani paritApamu gani manasu
karagananduku <EOP>
karuNAkara nI <EOP>
ivvidhamuna nundu nanu jUci yauvana garvamu mincina narulu 
navvagAnu rOsamEla rAdO evvari tODanu vinnavintunu rAdani <EOP>
","caraNam
I janmamunanu mOsabOkanu nI japamulaku vighAtamaina bhava
vyAjamu lellanu rOsina tyAgarAjuni paini dayarAnanduku <EOS>
",4,1
Tyagaraja,song219.txt,"pallavi
rAma nannu brOvarA vEmakO lOkAbhi <EOP>
","anupallavi
cimalO brahmalO shiva kEshavAdulalO prEma mIra melugu cuNDe birudu vAhincina sItA <EOP>
",,"caraNam
meppulakai kannatAvu-nappu baDaga virravIgi tappu panulu lEka unDE tyAgarAja vinuta sItA <EOS>
",1,1
Tyagaraja,song220.txt,"pallavi
tanavAri tanamu lEdA tArakAdhipAnana vAdA <EOP>
","anupallavi
ina vamshA rAjulakI guNamu-lennaDaina galadA nAdupai <EOP>
","caraNam
pEra pEra bilva hAralu prEma mIra mIrOsaga nAdupai <EOP>
alanADu anna maragincu vELa balu vAnaralu pankti nunca lEdA <EOP>
","caraNam
rAma rAma rAma racca sEyakavE tAmasambu Ela tyAgarAjanuta <EOS>
",3,1
Tyagaraja,song221.txt,"pallavi
rAra sIta ramaNI manOhara <EOP>
","anupallavi
nIraja nayana oka muddIra dhIra mungala <EOP>
","caraNam
bangAru valvulu nE bAguga gaTTeda mari shrngArinci sEva jEsi kaugita jErceda <EOP>
sAreku nutuDa kastUri tilakamu beTTeda sAramaina mukta hAramula diddEda <EOP>
","caraNam
yOgamu nIpai anurAgamu bADeda vErE gati evaru shrI tyAgarAja vinuta <EOS>
",3,1
Tyagaraja,song222.txt,"pallavi
ADamODi galadE rAmayya mATa <EOP>
","anupallavi
tODu nIDa nIve anucunu bhakti gUDi nI pAdamu baTTina nAto mATa <EOP>
",,"caraNam
caduvulanni delisi shankarAntshuDai sadayu-dAsuga- sambhavuDu mrokka
kadalu tammuni balka jEsitivi gAkanu tyAgarAjE pAti mATa <EOS>
",1,1
Tyagaraja,song223.txt,"pallavi
nIku tanaku ruNa bhAvamu lEdanEdaru <EOP>
","anupallavi
lEka nIkE dayalEdO shrI rAma <EOP>
","caraNam
cinna nADAdiga cittamandu nelakona vADavE nA kOrika sAgakuNTE <EOP>
karagi karagi pAda kamalamandu vrAla karuNintunani nApai kanneDa jEsitE <EOP>
","caraNam
I janmamuna nAdu pUjala gaikoni rAjillu shrI tyAgarAjuni maracitE <EOS>
",3,1
Tyagaraja,song224.txt,"pallavi
nAda tanumanisha shankaram namAmi mE manasA shirasA <EOP>
","anupallavi
mOdakarA nigamOttama sAmavEda sAram vAram vAram <EOP>
",,"caraNam
sadyOjAtAdi panca vaktraja sarigamapadhani vara saptasvara
vidyAlOlam vidaLitakAlam vimala hrdaya tyAgarAjapAlam <EOS>
",1,1
Tyagaraja,song225.txt,"pallavi
munupE teliyaka pOyenA muninuta daya lEdAyenA <EOP>
","anupallavi
anu visumanta lEdanucu nannalayinci vEDuka jUcuTaku <EOP>
",,"caraNam
AnaTi manci naDatanu jUci vatyanta krpa sEya lEdA
InADu nAmadi iTlaumani nI kinakula tilaka shrI tyAgarAjanuta <EOS>
",1,1
Tyagaraja,song226.txt,"pallavi
inta bhAgyamani nirNayimpa bramhEndrAdula taramA <EOP>
","anupallavi
muni cintanIya shrI rAghava ninumadi cintincu sujanula pUjincinavAri <EOP>
","caraNam
mati hInulaina nemmadi lEni vAraina nati pApa krtulaina nennaTiki sadgatirAni vAraina
shrI rAma shruti purANa nuta pratilEni ninu sannuti sEyu bhaktula juta gUDinavAri <EOP>
sAreku mAyA samsAramandu cAla dUrinavAraina kAmAdula pUrita matulaina 
sakala vEda sAra ninnu manasAra nammina sudhApUra cittula sEva gOrinavAri <EOP>
","caraNam
bharmacEla nIdu marmamu teliyani karma mArgulaina tyAgarAjanuta dharma rahitulaina 
lOkamulu nirmincina nIdu sharmamu smariyincu nirmala matula shArmam encinavAriki <EOS>
",3,1
Tyagaraja,song227.txt,"pallavi
pAhi pAhi dInabandhO mAm pAhi parAnanda sindhO <EOP>
",,"caraNam
tArakAsura vairi nuta tAraka shubhakara carita <EOP>
brahma rudrAdi sabhEshAribha simhAnana jita bhESa <EOP>
shakrAri janaka samharaNa shankha cakrAdi dhara shrta caraNa <EOP>
rAghavAnvaya supradIpa sukha rAghavana kuThAra rUpa <EOP>
shara shara jagadAdhara akhilAshara shArada sukha dhIra <EOP>
kuvalaya daLa sama nEtra pAlita kuvalaya daLita amitra <EOP>
kamalAhita guNa bharata rAma kamalAhita dharaa vinuta <EOP>
","caraNam
tyAgarAjanuta sharaNa nI tyAgarAja dhara suguNa <EOS>
",8,0
Tyagaraja,song228.txt,"pallavi
parAmukam ElarA rAmayya <EOP>
","anupallavi
nIradaramu galadA nIyeDala nityAnanda kalyANa guNa <EOP>
",,"caraNam
ibha rAju nIku Emaina niccenA delupu shubha praduDu nIvE anucu sundara shrI tyAgarAjanuta <EOS>
",1,1
Tyagaraja,song229.txt,"pallavi
mEnu jUci mOsa bOkavE manasA lOnijADa lIlAgu kAdA <EOP>
","anupallavi
hInamaina mala mUtra raktamula kiravancu mAyAmaya maina cAna <EOP>
",,"caraNam
kannulanEDi yampa kolacEta gucci canulanEDi girula shiramuninci 
panulu cEturaTa tyAgarAja nutuni bAga nIvu bhajana jEsukommi strIla <EOS>
",1,1
Tyagaraja,song230.txt,"pallavi
aDugu varamula niccedanu <EOP>
","anupallavi
aDugaDuguku ninnE dalacu cunnAnu adbhutamaina bhaktiki sokkinAnu <EOP>
","caraNam
dhana kanakamulu ennaina nIku dAraputrulu sogasaina yindla
canuvuna nosagudu-samshayamEla tanuvu cikkaganEla dAnavabAla <EOP>
akrama danujula goTTi nI  yApadalanu dalameTTi vikramamuna
bahu vikhyAtigA  vidhi  shakrAdula baTTamula nosagedanu <EOP>
","caraNam
vAji gajAndolikamulu nIku  varamaina maNi bhUSanamulu rAjiga
nosagaka rava tAlal nu  vara tyAgarAjAptuda nEnu <EOS>
",3,1
Tyagaraja,song231.txt,"pallavi
rAma pAhi mEghashyAma pAhi guNadhAma mAm pAhi O rAma <EOP>
",,"caraNam
mUdu lOkamulalO IDu lEdani ninnu vEDu koNTini nEnu O rAma <EOP>
lOkula neranammu kOkanE nIkE lOkuva nEnaitini O rAma <EOP>
EvELa nApAli dEvAdi dEvuDu nIvE anukoNTini O rAma <EOP>
anni kallalani ninnE nijamanu konnavADa naitini O rAma <EOP>
talaci nantanE mEnu pulakarincaga nIpai valaci nI vADanaiti O rAma <EOP>
durjana gaNamula vajincuTaka nAma garjana gatiyanTini O rAma <EOP>
manasuna nitya nUtanamaina cakkani tanamunu kanugoNTini O rAma <EOP>
avanisutAdhava bhAvamuna evvari kevaru lEdanu koNTini O rAma <EOP>
manci krtyamuu nI kancu incitina panca bhUtamu sAkSiga O rAma <EOP>
vanaja nayana nA vacanamulella satyamanucu yAlakincumi O rAma <EOP>
ika naina shankara shuka brahmAnanda sukha sAgara brOvumi O rAma <EOP>
","caraNam
AjAnubhAvu sarAjAnana tyAgarAja sannuta carita O rAma <EOS>
",12,0
Tyagaraja,song232.txt,"pallavi
vanaja nayanuDani valacitivO vAni manasuna dayalEdE <EOP>
","anupallavi
manubaDi caritamulanu viniyunnAvu vanita svabhAvamO velayu shrI dEvarAju <EOP>
",,"caraNam
orula bAdhalanu Orva kuNDuTayE parama dharmamani bAguga balkucu 
varaduDu Ashrita vatsaluDani pErE dharaNija lOluDu tyAgarAjArcituDu <EOS>
",1,1
Tyagaraja,song233.txt,"pallavi
maravakarA nava manmatha rUpuni <EOP>
",,"caraNam
nItO mellani mATO kannula tETO valuvATO manasA <EOP>
kulukO pAvula gilikO kApUramu palukO cekkula talukO manasA <EOP>
villO ghaNTala ghallO sumamuna yillO sEvapu koLLo manasA <EOP>
kElO vungarAlO bangAruyyAlO centa nillalO manasA <EOP>
sharamO kanakAmbaramO shrIkara yuramO brOcu dUramO manasA <EOP>
","caraNam
A jnAnamu hrd-rAjIvamutO pUjintura tyAgarAja nutuni manasA <EOS>
",6,0
Tyagaraja,song234.txt,"pallavi
bhajarE bhaja mAnasa rAmam <EOP>
","anupallavi
ajamukha shuka vinutam shubha caritam <EOP>
","caraNam
nirmita lOkam nirjita shOkam pAlita munijanam adhunA nrpa pAkam <EOP>
shankara mitram shyAmaa gAtram kinkara jana gaNa tApatraya tamOmitram <EOP>
","caraNam
bhUsama shAntam bhuja kAntam vAram akhiladam tyAgarAja hrdbhAntam <EOS>
",3,1
Tyagaraja,song235.txt,"pallavi
tanayandE prEma yanucu viribONulu tala teliyak nDedaru <EOP>
","anupallavi
nayamu mOhamu mIraga krSNUDu andari kanni rUpamuletti yADa <EOP>
",,"caraNam
kondri bangAru gongulu baTTa kondarri padamulu bAguga neTTa 
kondari sogasunu kanulAra jUDa kondari manasu telisi mATalADa 
kondari anga munanu pavvaLimpa kondari pedavula balukempulunca 
kondari tanuvula karalIla sEya kondari venaka nilici jaDa vEya 
kondari nutuDa kastUri boTTu kondari taluku cekkula muddu beTTa
kondari pAliNTla pannIru jilka kondaritO tyAgarAja nutuDu balka <EOS>
",1,1
Tyagaraja,song236.txt,"pallavi
marugElarA O rAghavA <EOP>
","anupallavi
marugEla carAcara ruPa parAtpara sUrya sudhAkra lOcana <EOP>
",,"caraNam
anni nIvanucu natarangamuna dinnagA vEDaki telisi koNTinayya 
ninnE gani madi nennajAla norula nannu brOvavayya tyAgarAjanuta <EOS>
",1,1
Tyagaraja,song237.txt,"pallavi
nIvEra kuladhanamu santatamu nIvEra jIvanamu <EOP>
","anupallavi
Ivarakunu teliyakunna nA nEramu dEvara kSama cEsi dayatO nElukOrA <EOP>
","caraNam
mAdhava sItAvarAnuja sahita mangaLakara paramAdbhuta carita
gAdhiyAga samrakSaNa satata gatijApta natajanAvrta vidhi vinuta <EOP>
sujana nicaya pApa hima caNDa susvarajita ghanarava mAdhurya
ajamukhAri samara nirupama shaurya Ananda kanda sundara suravarya <EOP>
","caraNam
rAghava sarvAnnata svaprakAsha ramaNIyakara patita lankEsha
tyAgarAja vara hrdaya nivEsha tarani shashAnka lOcana janakIsha <EOS>
",3,1
Tyagaraja,song238.txt,"pallavi
rAma rAma gOvinda rakSincu mukunda <EOP>
","anupallavi
kaliyuga manujulu nIku mahAtmyamu kaladu lEdanE kAla mAyegA <EOP>
","caraNam
kAmuni dAsulu nA palukula vini kAvalasinaTula nADa nAye gada <EOP>
pAmarulanu gani siggupaDucu mari mOmu marugu jEsi tiruga nAyenu <EOP>
krovvugala narula goniyADina jiru navvulatO nanu jUDa nAyE gada <EOP>
mati hInulu shrIpati dAsula kI gati rArAdani balka nAye gada <EOP>
namminADanE pErukaina nI tammunitO naina balkavaitivi <EOP>
kAryA kAryamu sama mAyenu nI shauryamendu dAcukoNTi vayayO <EOP>
","caraNam
rAga rAga bratukitlAyenu shrI tyAgarAjnuta taruNamu gAdu <EOS>
",7,1
Tyagaraja,song239.txt,"pallavi
gAravimpa rAdA garuDa gamana vAda nanu <EOP>
","anupallavi
shrIrAma manOharA  shrtahrdaya vihArA cEra rAvadEmirA shrI raghuvara dhIrA <EOP>
","caraNam
pErukaina lEdA pilacina rArAdA sari vAralAda lEdA vini
varadA karuNa rAdA mArubalka vAdA mummAru nammalEdA <EOP>
tanayuDADumATa talli taNDrulakadi ATa gAdA ninu bADina pATa
vini nI muddunOTa nEmana valadE iccOTa mAdhava ika tEracATa <EOP>
","caraNam
rUka losagi konna sati rUpamu leTlunna shrIkara guNamunna
celi celimi vIDaranna parAku nIku munna tyAgarAjavinuta bhinna <EOS>
",3,1
Tyagaraja,song240.txt,"pallavi
shrI nArada nAda sarasIruha bhrnga shubhAnga <EOP>
","anupallavi
dIna mAna rakSaka jagadIsha bhEshankEsha <EOP>
",,"caraNam
vEda janitavara vInA vAdana tatvagjna khEdakara tritApa rahita khEcara vinuta 
yAdava kulajApta sadA mOda hrdaya munivarya shrIda tyAgarAja vinuta shrIkara mAm pAlaya <EOS>
",1,1
Tyagaraja,song241.txt,"pallavi
paralOka sAdhanamE manasA <EOP>
","anupallavi
smara lObha mOhAdi pApulanu smariyincakE shrI rAma bhajana <EOP>
",,"caraNam
jananAdi rOga bhayAdulacE dagala nIdu tyAgarAja nutuni bhajana <EOS>
",1,1
Tyagaraja,song242.txt,"pallavi
kOri sEvimparArE kOrka lIDEra <EOP>
","anupallavi
shrI ramanI karamau kOvUri sundara mUrtini <EOP>
",,"caraNam
suralu veyi vannE bangAru virulacE pUjincaga bhUsurulu sanakAdi mauni varulu nutimpa sirulittunani
koluvai unDu shrI saundarya nAyikA varuni shrI tyAgarAja varaduni paramAtmuni haruni <EOS>
",1,1
Tyagaraja,song243.txt,"pallavi
mATi mATiki delpavalEnA muni mAnasArcita caraNa rAmayya nItO <EOP>
","anupallavi
sURi kokkaTE mATa cAladA nATi modalukoni sATilEni nItO <EOP>
","caraNam
pankaja vadana sarasa vinOda sankaTamula vEgamE dIrparAdA 
shankarapriya sarvAntaryAmivi gAdA inka nAmadi nIku teliyaga lEdA <EOP>
karuNA sAgara paripUrNa nIku sari vElpulu lEranucu nIvaraku 
morabeTTina nApai Ela parAku varulu jUturu bhANDamuna kokka melaku <EOP>
","caraNam
shrngAra shEkhara suravairi rAjabhanga sujana hrt-kumudAbdha rAja 
mangaLAkAra rUpa jita ratirAja gangA janaka pAlita tyAgarAja <EOS>
",3,1
Tyagaraja,song244.txt,"pallavi
kArubAru sEyuvAru galarE nIvalE sAkEta nagarini <EOP>
","anupallavi
UrivAru dEsha janulu varamunulu uppongucunu bhAvakulayye <EOP>
",,"caraNam
nelaku mUDuvAna lakhila vidyala nerpu galigi dhIrgAyuvu galigi
calamu garva rahitulu gAlEdA sAdhu tyAgAraja vinuta rAma <EOS>
",1,1
Tyagaraja,song245.txt,"pallavi
krpa jUcuTaku vELarA rAma <EOP>
","anupallavi
aparAdhamula nOrva vashamA yana bOkavE sarivAralalO <EOP>
",,"caraNam
paramArthamau mArga merugaru prabhuvulella nIca sEvakulura
paralOka bhayamenta gAnaru vara tyAgarAja hrtsadana <EOS>
",1,1
Tyagaraja,song246.txt,"pallavi
taramA nI mahima pogaDa tArAdhipAvana <EOP>
","anupallavi
suranadha sarOjAsana vara lambOdara Adi sura sEvita shrInivAsa tirupatIshvarEsha <EOP>
",,"caraNam
shESagiri sadana shrIpati nIvE gAdA nAgabhUSuNunuDu nI mitruDu gAdA nAdhA 
dOSa rahita manasuna bhaktilEni vAraina vESadhArulaku tyAgarAja vinuta sarvEsha <EOS>
",1,1
Tyagaraja,song247.txt,"pallavi
daridApulEka vEDitE dayarAdEmO shrI rAma <EOP>
","anupallavi
karidhanamulu galigitE karuNinci brOtuvEmO <EOP>
",,"caraNam
alanADu nirjaravairi bAluni jUci brOcitivi gAni
valaci padamula nammitE varamI dOcunA tyAgarAju <EOS>
",1,1
Tyagaraja,song248.txt,"pallavi
evaraina lErA peddalu ilalOna dInula brOvanu <EOP>
","anupallavi
bhava sAgaramuna carincu balu gAsi rAmunitO delupa <EOP>
",,"caraNam
kalimAna vAdhamula kAryamulu kAma matsarAdula krtyamulu
cala cittamu lEni vAripudu cAla tyAgarAjutunito delupa <EOS>
",1,1
Tyagaraja,song249.txt,"pallavi
dayalEni bratukEmi dasharatha rAma nI <EOP>
","anupallavi
vayasu nUraina nI vasudha nElina gAni <EOP>
",,"caraNam
rAjAjadhirAja ratirAja shata lAvaNya pUja japamula vELa pondugA neduTa rAjilla
lOkAntaranga marmamu delipi rAjisEyani tyAgarAja sannuta nIdu <EOS>
",1,1
Tyagaraja,song250.txt,"pallavi
manasu viSaya naTa viTula kosangitE mA rAmuni krpa galgunO manasA <EOP>
","anupallavi
tanTalu pokarinTiki disi peTTi tAgukkalu tOlu rIti gAdO <EOP>
",,"caraNam
taviTiki upadEshincinaTu gAdO shrI tyAgarAja nutuni dalacaka <EOS>
",1,1
Tyagaraja,song251.txt,"pallavi
endukO nI manasu karagadu Emi nEramO rAma teliya <EOP>
","anupallavi
endu jUcina gAni dasharatha nandanuga bhAvincina nApai <EOP>
","caraNam
sumukhulaina I lOkulu nannasUyalacE jEcedaru vimukhulai entaTivADani bahu
vidhamula dUredaru samukha-munaku yOgyuDu gAdani mari jUDaga nencEdaru
gamakamu nanu rakSincedivAralu gArani ninnE kOrina nApai <EOP>
dhana tanaya kaLatrAdula jUci tamadani bhramasedaru venuka mundu teliyani
Adhanikula vembaDi tirigedaru inakula  jalanidhi sOma rAma nanniTula sEyaka nI
veyyAru manavu laDugu nApaini karuNatO mannincci kapADanu rAma <EOP>
","caraNam
rAgarahita shrI rAma inta parAku jEyaka sharaNAgata vatsala nammiti tAraka nAma
parAtpara tyAgarAja hrdaya sadanuDani natyantamu vEDitirA nIvE
gati anucu rEyu bagalu veyyi vELa moralu beTTina nApai <EOS>
",3,1
Tyagaraja,song252.txt,"pallavi
ElAvatAram ettukoNTivi Emi kAraNamu rAmuDai <EOP>
","anupallavi
Alamu sEyuTakA ayOdhya pAlana jEyutakA O rAghava <EOP>
",,"caraNam
yOgula jUcuTanduka bhava rOgula brOcuTanduka shatarAga ratna-
mAlikalu racincina tyAgarAjuku vara mosagutanDukA <EOS>
",1,1
Tyagaraja,song253.txt,"pallavi
garuDa gamana vAsudEva karuNatOnu brOvu nannu <EOP>
","anupallavi
parulanna mATala tALanu paramAtmuDu parama dayALO <EOP>
",,"caraNam
drupada sutA ibharAjuDu druva bAluDu moraliDa vini
grakkuna veDalina mutsaTa grammiti tyAgarAjanuta <EOS>
",1,1
